date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2021-10-12,Quebec,24,12042333,,27014.4,314,2.01,1399539.8,1
2021-10-12,Newfoundland and Labrador,10,373804,,950.1,182.5,0.77,718090.2,1
2021-10-12,New Brunswick,13,509031,,2733.9,346.4,3.7,644975.8,1
2021-10-12,Nova Scotia,12,1264001,,3208.4,323.4,0.75,1274123.9,1
2021-10-12,Prince Edward Island,11,209987,,628,382.2,0.14,1277930.6,1
2021-10-12,Yukon,60,,,,,,,0
2021-10-12,Northwest Territories,61,33566,,70.4,154.8,9.13,737649.4,1
2021-10-12,Nunavut,62,21250,,49.9,126.5,2.01,539299,1
2021-10-12,Canada,1,44762410,,94382.9,246.8,3.6,1170378.2,
2021-10-13,British Columbia,59,4023651,,13130.9,251.8,4.53,771582.3,1
2021-10-13,Alberta,48,5704460,,10992.4,247.4,8.44,1283955.7,1
2021-10-13,Saskatchewan,47,1182534,,3365.7,285.3,13.9,1002280,1
2021-10-13,Manitoba,46,1095735,,2729.4,197.2,4.27,791850.5,1
2021-10-13,Ontario,35,18361973,,27957.3,188.6,1.75,1238475.1,1
2021-10-13,Quebec,24,12075961,,27167,315.7,2.02,1403448,1
2021-10-13,Newfoundland and Labrador,10,374803,,926.1,177.9,0.72,720009.3,1
2021-10-13,New Brunswick,13,511874,,2734.9,346.5,3.79,648578,1
2021-10-13,Nova Scotia,12,1267394,,3088.6,311.3,0.76,1277544.1,1
2021-10-13,Prince Edward Island,11,210676,,636.3,387.2,0.11,1282123.7,1
2021-10-13,Yukon,60,,,,,,,0
2021-10-13,Northwest Territories,61,33665,,69.9,153.5,7.36,739825.1,1
2021-10-13,Nunavut,62,21280,,41.7,105.9,1.71,540060.4,1
2021-10-13,Canada,1,44873211,,92840.1,242.7,3.54,1173275.2,
2021-10-14,British Columbia,59,4040541,,13183.4,252.8,4.41,774821.1,1
2021-10-14,Alberta,48,5718539,,10892.4,245.2,8.2,1287124.6,1
2021-10-14,Saskatchewan,47,1185095,,3192.7,270.6,13.26,1004450.6,1
2021-10-14,Manitoba,46,1099079,,2681.7,193.8,4.06,794267.1,1
2021-10-14,Ontario,35,18397878,,27784,187.4,1.68,1240896.8,1
2021-10-14,Quebec,24,12108123,,27137.1,315.4,2.05,1407185.8,1
2021-10-14,Newfoundland and Labrador,10,375988,,875.3,168.1,0.6,722285.7,1
2021-10-14,New Brunswick,13,514658,,2596.1,328.9,3.75,652105.5,1
2021-10-14,Nova Scotia,12,1271127,,3080.6,310.5,0.76,1281307,1
2021-10-14,Prince Edward Island,11,211358,,636.9,387.6,0.13,1286274.2,1
2021-10-14,Yukon,60,,,,,,,0
2021-10-14,Northwest Territories,61,33753,,67,147.2,10.45,741759,1
2021-10-14,Nunavut,62,21316,,41.1,104.4,1.74,540974,1
2021-10-14,Canada,1,44986660,,92168.4,241,3.43,1176241.5,
2021-10-15,British Columbia,59,4056582,,13380.7,256.6,4.5,777897.2,1
2021-10-15,Alberta,48,5730186,,10556.6,237.6,8.04,1289746.1,1
2021-10-15,Saskatchewan,47,1188372,,2972.7,252,13.71,1007228.1,1
2021-10-15,Manitoba,46,1102366,,2648.6,191.4,4.1,796642.5,1
2021-10-15,Ontario,35,18430504,,27998.7,188.8,1.66,1243097.3,1
2021-10-15,Quebec,24,12136132,,27025.1,314.1,2.16,1410440.9,1
2021-10-15,Newfoundland and Labrador,10,376969,,835.3,160.5,0.58,724170.3,1
2021-10-15,New Brunswick,13,516824,,2557.4,324,3.62,654850,1
2021-10-15,Nova Scotia,12,1274684,,2997.6,302.2,0.8,1284892.5,1
2021-10-15,Prince Edward Island,11,212013,,564.7,343.7,0.18,1290260.3,1
2021-10-15,Yukon,60,,,,,,,0
2021-10-15,Northwest Territories,61,33912,,81.4,178.9,10.53,745253.2,1
2021-10-15,Nunavut,62,21379,,41.6,105.5,1.72,542572.9,1
2021-10-15,Canada,1,45089128,,91660.4,239.7,3.44,1178920.7,
2021-10-16,British Columbia,59,4070315,93437,13348.1,256,4.53,780530.6,1
2021-10-16,Alberta,48,5741636,73694,10527.7,237,7.69,1292323.3,1
2021-10-16,Saskatchewan,47,1191394,19986,2855.1,242,13.16,1009789.4,1
2021-10-16,Manitoba,46,1104832,18643,2663.3,192.5,3.94,798424.6,1
2021-10-16,Ontario,35,18457899,193631,27661.6,186.6,1.61,1244945.1,1
2021-10-16,Quebec,24,12159629,190311,27187.3,316,2.09,1413171.7,1
2021-10-16,Newfoundland and Labrador,10,378054,6009,858.4,164.9,0.52,726254.6,1
2021-10-16,New Brunswick,13,518841,17626,2518,319,3.59,657405.7,1
2021-10-16,Nova Scotia,12,1277439,20463,2923.3,294.7,0.84,1287669.5,1
2021-10-16,Prince Edward Island,11,212500,3839,548.4,333.8,0.23,1293224.1,1
2021-10-16,Yukon,60,,,,,,,0
2021-10-16,Northwest Territories,61,34002,592,84.6,185.9,10.14,747231,1
2021-10-16,Nunavut,62,21420,301,43,109.1,2.33,543613.4,1
2021-10-16,Canada,1,45177166,638532,91218.9,238.5,3.33,1181222.6,
2021-10-17,British Columbia,59,4081715,,13331.9,255.7,4.54,782716.7,1
2021-10-17,Alberta,48,5748820,,10447.6,235.2,7.69,1293940.3,1
2021-10-17,Saskatchewan,47,1194073,,2810,238.2,12.49,1012060.1,1
2021-10-17,Manitoba,46,1106851,,2672.7,193.1,3.9,799883.7,1
2021-10-17,Ontario,35,18478331,,27611.1,186.2,1.6,1246323.1,1
2021-10-17,Quebec,24,12180866,,27387.1,318.3,2.04,1415639.8,1
2021-10-17,Newfoundland and Labrador,10,378768,,863,165.8,0.56,727626.2,1
2021-10-17,New Brunswick,13,520843,,2506.7,317.6,3.35,659942.3,1
2021-10-17,Nova Scotia,12,1280272,,2971.3,299.5,0.83,1290525.2,1
2021-10-17,Prince Edward Island,11,212863,,549,334.1,0.16,1295433.2,1
2021-10-17,Yukon,60,,,,,,,0
2021-10-17,Northwest Territories,61,34062,,88.9,195.3,9.16,748549.6,1
2021-10-17,Nunavut,62,21458,,37.3,94.6,1.15,544577.8,1
2021-10-17,Canada,1,45248127,,91276.6,238.7,3.27,1183077.9,
2021-10-18,British Columbia,59,4093247,,13614.6,261.1,4.52,784928.1,1
2021-10-18,Alberta,48,5756865,,10544.3,237.3,7.51,1295751,1
2021-10-18,Saskatchewan,47,1196165,,2762.4,234.1,12.65,1013833.2,1
2021-10-18,Manitoba,46,1109076,,2708.6,195.7,3.9,801491.6,1
2021-10-18,Ontario,35,18499123,,27970,188.7,1.56,1247725.5,1
2021-10-18,Quebec,24,12208381,,27895.4,324.2,2,1418837.6,1
2021-10-18,Newfoundland and Labrador,10,379379,,884,169.8,0.5,728799.9,1
2021-10-18,New Brunswick,13,522735,,2326.9,294.8,3.25,662339.6,1
2021-10-18,Nova Scotia,12,1282462,,2948.4,297.2,0.77,1292732.8,1
2021-10-18,Prince Edward Island,11,213763,,650.6,395.9,0.15,1300910.4,1
2021-10-18,Yukon,60,,,,,,,0
2021-10-18,Northwest Territories,61,34138,,89.1,195.9,10.26,750219.8,1
2021-10-18,Nunavut,62,21491,,40.3,102.2,1.06,545415.3,1
2021-10-18,Canada,1,45326030,,92434.6,241.7,3.21,1185114.8,
2021-10-19,British Columbia,59,4108506,,14205.1,272.4,4.58,787854.2,1
2021-10-19,Alberta,48,5768998,,11041.7,248.5,7.35,1298481.9,1
2021-10-19,Saskatchewan,47,1198523,,2695.7,228.5,12.39,1015831.8,1
2021-10-19,Manitoba,46,1111813,,2794.4,201.9,3.86,803469.5,1
2021-10-19,Ontario,35,18530692,,29162.9,196.7,1.5,1249854.8,1
2021-10-19,Quebec,24,12239776,,28206.1,327.8,2.08,1422486.3,1
2021-10-19,Newfoundland and Labrador,10,380365,,937.3,180.1,0.52,730694.1,1
2021-10-19,New Brunswick,13,524702,,2238.7,283.7,3.29,664832,1
2021-10-19,Nova Scotia,12,1285713,,3101.7,312.7,0.65,1296009.8,1
2021-10-19,Prince Edward Island,11,214336,,621.3,378.1,0.16,1304397.6,1
2021-10-19,Yukon,60,,,,,,,0
2021-10-19,Northwest Territories,61,34268,,100.3,220.4,10.97,753076.7,1
2021-10-19,Nunavut,62,21543,,41.9,106.2,1.02,546735,1
2021-10-19,Canada,1,45428440,,95147.1,248.8,3.2,1187792.5,
2021-10-20,British Columbia,59,4123783,,14304.6,274.3,4.68,790783.7,1
2021-10-20,Alberta,48,5780910,,10921.4,245.8,7.21,1301163.1,1
2021-10-20,Saskatchewan,47,1201764,,2747.1,232.8,12.35,1018578.7,1
2021-10-20,Manitoba,46,1115168,,2776.1,200.6,3.69,805894.1,1
2021-10-20,Ontario,35,18562581,,28658.3,193.3,1.52,1252005.6,1
2021-10-20,Quebec,24,12268764,,27543.3,320.1,2.01,1425855.2,1
2021-10-20,Newfoundland and Labrador,10,381532,,961.3,184.7,0.52,732935.9,1
2021-10-20,New Brunswick,13,526691,,2116.7,268.2,3.04,667352.1,1
2021-10-20,Nova Scotia,12,1289407,,3144.7,317,0.66,1299733.4,1
2021-10-20,Prince Edward Island,11,214750,,582,354.2,0.17,1306917.1,1
2021-10-20,Yukon,60,,,,,,,0
2021-10-20,Northwest Territories,61,34352,,98.1,215.7,11.35,754922.6,1
2021-10-20,Nunavut,62,21589,,44.1,112,0.97,547902.4,1
2021-10-20,Canada,1,45530496,,93897.9,245.5,3.18,1190460.9,
2021-10-21,British Columbia,59,4138418,,13982.4,268.1,4.8,793590.2,1
2021-10-21,Alberta,48,5791660,,10445.9,235.1,6.98,1303582.7,1
2021-10-21,Saskatchewan,47,1204787,,2813.1,238.4,11.95,1021140.9,1
2021-10-21,Manitoba,46,1117723,,2663.4,192.5,3.97,807740.5,1
2021-10-21,Ontario,35,18591487,,27658.4,186.6,1.52,1253955.3,1
2021-10-21,Quebec,24,12296710,,26941,313.1,1.91,1429103,1
2021-10-21,Newfoundland and Labrador,10,382456,,924,177.5,0.74,734711,1
2021-10-21,New Brunswick,13,528112,,1922,243.5,3,669152.6,1
2021-10-21,Nova Scotia,12,1292218,,3013,303.7,0.72,1302566.9,1
2021-10-21,Prince Edward Island,11,215162,,543.4,330.7,0.11,1309424.4,1
2021-10-21,Yukon,60,,,,,,,0
2021-10-21,Northwest Territories,61,34400,,92.4,203.1,10.51,755977.5,1
2021-10-21,Nunavut,62,21638,,46,116.7,0.93,549146,1
2021-10-21,Canada,1,45623976,,91045.1,238.1,3.16,1192905.1,
2021-10-22,British Columbia,59,4151885,,13614.7,261.1,4.78,796172.6,1
2021-10-22,Alberta,48,5802466,,10325.7,232.4,6.95,1306014.9,1
2021-10-22,Saskatchewan,47,1207968,,2799.4,237.3,11.03,1023837,1
2021-10-22,Manitoba,46,1120146,,2540,183.6,4.19,809491.5,1
2021-10-22,Ontario,35,18618789,,26897.9,181.4,1.49,1255796.7,1
2021-10-22,Quebec,24,12322469,,26619.6,309.4,1.74,1432096.7,1
2021-10-22,Newfoundland and Labrador,10,383378,,915.6,175.9,0.83,736482.2,1
2021-10-22,New Brunswick,13,529540,,1816.6,230.2,2.96,670962,1
2021-10-22,Nova Scotia,12,1294487,,2829,285.2,0.74,1304854.1,1
2021-10-22,Prince Edward Island,11,215580,,509.6,310.1,0.14,1311968.3,1
2021-10-22,Yukon,60,,,,,,,0
2021-10-22,Northwest Territories,61,34458,,78,171.4,12.64,757252.1,1
2021-10-22,Nunavut,62,21668,,41.3,104.8,0.69,549907.4,1
2021-10-22,Canada,1,45712039,,88987.3,232.7,3.08,1195207.6,
2021-10-23,British Columbia,59,4164397,94082,13440.3,257.7,4.71,798572,1
2021-10-23,Alberta,48,5811171,69535,9933.6,223.6,6.83,1307974.2,1
2021-10-23,Saskatchewan,47,1210152,18758,2679.7,227.1,11.03,1025688.1,1
2021-10-23,Manitoba,46,1122437,17605,2515,181.8,4.35,811147.1,1
2021-10-23,Ontario,35,18644117,186218,26602.6,179.4,1.46,1257505.1,1
2021-10-23,Quebec,24,12344884,185255,26465,307.6,1.73,1434701.7,1
2021-10-23,Newfoundland and Labrador,10,384176,6122,874.6,168,1.13,738015.1,1
2021-10-23,New Brunswick,13,530947,12106,1729.4,219.1,3.06,672744.8,1
2021-10-23,Nova Scotia,12,1297086,19647,2806.7,282.9,0.7,1307473.9,1
2021-10-23,Prince Edward Island,11,216010,3510,501.4,305.2,0.09,1314585.1,1
2021-10-23,Yukon,60,,,,,,,0
2021-10-23,Northwest Territories,61,34491,489,69.9,153.5,13.29,757977.3,1
2021-10-23,Nunavut,62,21678,258,36.9,93.5,0,550161.2,1
2021-10-23,Canada,1,45790751,613585,87655,229.2,3.03,1197265.6,
2021-10-24,British Columbia,59,4174365,,13235.7,253.8,4.8,800483.4,1
2021-10-24,Alberta,48,5817607,,9826.7,221.2,6.56,1309422.8,1
2021-10-24,Saskatchewan,47,1211833,,2537.1,215,10.94,1027112.9,1
2021-10-24,Manitoba,46,1124360,,2501.3,180.8,4.39,812536.8,1
2021-10-24,Ontario,35,18662514,,26311.9,177.5,1.44,1258745.9,1
2021-10-24,Quebec,24,12365683,,26402.4,306.8,1.72,1437119,1
2021-10-24,Newfoundland and Labrador,10,385138,,910,174.8,1.08,739863.2,1
2021-10-24,New Brunswick,13,531806,,1566.1,198.4,3.09,673833.2,1
2021-10-24,Nova Scotia,12,1299198,,2703.7,272.5,0.66,1309602.8,1
2021-10-24,Prince Edward Island,11,216209,,478,290.9,0.09,1315796.2,1
2021-10-24,Yukon,60,,,,,,,0
2021-10-24,Northwest Territories,61,34513,,64.4,141.6,14.19,758460.8,1
2021-10-24,Nunavut,62,21684,,32.3,81.9,0,550313.4,1
2021-10-24,Canada,1,45854115,,86569.7,226.3,2.99,1198922.4,
2021-10-25,British Columbia,59,4185209,,13137.4,251.9,4.8,802562.9,1
2021-10-25,Alberta,48,5825405,,9791.4,220.4,6.47,1311178,1
2021-10-25,Saskatchewan,47,1213329,,2452,207.8,10.35,1028380.9,1
2021-10-25,Manitoba,46,1126507,,2490.1,180,4.76,814088.4,1
2021-10-25,Ontario,35,18684341,,26459.7,178.5,1.44,1260218.1,1
2021-10-25,Quebec,24,12391352,,26138.7,303.8,1.72,1440102.2,1
2021-10-25,Newfoundland and Labrador,10,386131,,964.6,185.3,1.24,741770.8,1
2021-10-25,New Brunswick,13,532478,,1391.9,176.4,3.18,674684.7,1
2021-10-25,Nova Scotia,12,1301165,,2671.9,269.3,0.66,1311585.5,1
2021-10-25,Prince Edward Island,11,216700,,419.6,255.3,0.07,1318784.3,1
2021-10-25,Yukon,60,,,,,,,0
2021-10-25,Northwest Territories,61,34547,,58.4,128.4,13.94,759208,1
2021-10-25,Nunavut,62,21729,,34,86.3,0,551455.5,1
2021-10-25,Canada,1,45928098,,86009.7,224.9,2.96,1200856.8,
2021-10-26,British Columbia,59,4199944,,13062.6,250.5,4.74,805388.5,1
2021-10-26,Alberta,48,5836776,,9682.6,217.9,6.27,1313737.3,1
2021-10-26,Saskatchewan,47,1215937,,2487.7,210.9,10.08,1030591.3,1
2021-10-26,Manitoba,46,1129467,,2522,182.3,4.71,816227.5,1
2021-10-26,Ontario,35,18715117,,26346.4,177.7,1.45,1262293.8,1
2021-10-26,Quebec,24,12423616,,26262.9,305.2,1.53,1443851.8,1
2021-10-26,Newfoundland and Labrador,10,387152,,969.6,186.3,1.24,743732.1,1
2021-10-26,New Brunswick,13,533688,,1283.7,162.7,3.32,676217.8,1
2021-10-26,Nova Scotia,12,1304347,,2662,268.3,0.78,1314793,1
2021-10-26,Prince Edward Island,11,217102,,395.1,240.5,0.11,1321230.8,1
2021-10-26,Yukon,60,,,,,,,0
2021-10-26,Northwest Territories,61,34680,,58.9,129.3,14.56,762130.8,1
2021-10-26,Nunavut,62,21748,,29.3,74.3,0,551937.7,1
2021-10-26,Canada,1,46028779,,85762.7,224.2,2.88,1203489.2,
2021-10-27,British Columbia,59,4214691,,12986.9,249,4.8,808216.4,1
2021-10-27,Alberta,48,5847067,,9451,212.7,6.07,1316053.6,1
2021-10-27,Saskatchewan,47,1218849,,2440.7,206.9,9.52,1033059.5,1
2021-10-27,Manitoba,46,1132748,,2511.4,181.5,4.93,818598.5,1
2021-10-27,Ontario,35,18746500,,26274.1,177.2,1.4,1264410.6,1
2021-10-27,Quebec,24,12453026,,26323.1,305.9,1.56,1447269.8,1
2021-10-27,Newfoundland and Labrador,10,388142,,944.3,181.4,1.24,745634,1
2021-10-27,New Brunswick,13,535476,,1255,159,3.41,678483.3,1
2021-10-27,Nova Scotia,12,1307235,,2546.9,256.7,0.85,1317704.2,1
2021-10-27,Prince Edward Island,11,217438,,384,233.7,0.19,1323275.6,1
2021-10-27,Yukon,60,,,,,,,0
2021-10-27,Northwest Territories,61,34724,,53.1,116.8,14.78,763097.7,1
2021-10-27,Nunavut,62,21775,,26.6,67.4,0,552622.9,1
2021-10-27,Canada,1,46126876,,85197.1,222.8,2.84,1206054.1,
2021-10-28,British Columbia,59,4228890,,12924.6,247.8,4.73,810939.2,1
2021-10-28,Alberta,48,5857582,,9417.4,212,6.04,1318420.3,1
2021-10-28,Saskatchewan,47,1221389,,2371.7,201,9.44,1035212.3,1
2021-10-28,Manitoba,46,1135242,,2502.7,180.9,5.07,820400.9,1
2021-10-28,Ontario,35,18776092,,26372.1,177.9,1.39,1266406.5,1
2021-10-28,Quebec,24,12481960,,26464.3,307.6,1.63,1450632.5,1
2021-10-28,Newfoundland and Labrador,10,389137,,954.4,183.3,1.06,747545.4,1
2021-10-28,New Brunswick,13,536620,,1215.4,154,3.62,679932.8,1
2021-10-28,Nova Scotia,12,1309769,,2507.3,252.7,0.86,1320258.5,1
2021-10-28,Prince Edward Island,11,217868,,386.6,235.3,0.18,1325892.5,1
2021-10-28,Yukon,60,,,,,,,0
2021-10-28,Northwest Territories,61,34774,,53.4,117.4,14.44,764196.6,1
2021-10-28,Nunavut,62,21817,,25.6,64.9,0,553688.8,1
2021-10-28,Canada,1,46220345,,85195.6,222.8,2.83,1208498,
2021-10-29,British Columbia,59,4242403,,12931.1,248,4.7,813530.5,1
2021-10-29,Alberta,48,5866981,,9216.4,207.4,5.91,1320535.9,1
2021-10-29,Saskatchewan,47,1223619,,2235.9,189.5,9.69,1037102.4,1
2021-10-29,Manitoba,46,1137137,,2427.3,175.4,4.91,821770.3,1
2021-10-29,Ontario,35,18802859,,26295.7,177.4,1.37,1268211.9,1
2021-10-29,Quebec,24,12507163,,26384.9,306.6,1.69,1453561.5,1
2021-10-29,Newfoundland and Labrador,10,389939,,937.3,180.1,0.94,749086.1,1
2021-10-29,New Brunswick,13,537861,,1188.7,150.6,3.62,681505.3,1
2021-10-29,Nova Scotia,12,1311955,,2495.4,251.5,0.83,1322462,1
2021-10-29,Prince Edward Island,11,218224,,377.7,229.9,0.23,1328059,1
2021-10-29,Yukon,60,,,,,,,0
2021-10-29,Northwest Territories,61,34811,,50.4,110.8,12.18,765009.7,1
2021-10-29,Nunavut,62,21843,,25,63.4,0,554348.7,1
2021-10-29,Canada,1,46304000,,84565.9,221.1,2.81,1210685.3,
2021-10-30,British Columbia,59,4254694,90297,12899.6,247.4,4.64,815887.5,1
2021-10-30,Alberta,48,5875235,64064,9152,206,5.64,1322393.7,1
2021-10-30,Saskatchewan,47,1225429,15277,2182.4,185,9.45,1038636.5,1
2021-10-30,Manitoba,46,1138926,16489,2355.6,170.2,5.1,823063.2,1
2021-10-30,Ontario,35,18828566,184449,26349.9,177.7,1.44,1269945.7,1
2021-10-30,Quebec,24,12528914,184030,26290,305.5,1.78,1456089.4,1
2021-10-30,Newfoundland and Labrador,10,390279,6103,871.9,167.5,0.7,749739.2,1
2021-10-30,New Brunswick,13,538894,7947,1135.3,143.8,3.55,682814.2,1
2021-10-30,Nova Scotia,12,1313926,16840,2405.7,242.5,0.87,1324448.7,1
2021-10-30,Prince Edward Island,11,218476,2466,352.3,214.4,0.24,1329592.6,1
2021-10-30,Yukon,60,,,,,,,0
2021-10-30,Northwest Territories,61,34835,344,49.1,108,11.63,765537.1,1
2021-10-30,Nunavut,62,21853,175,25,63.4,0,554602.4,1
2021-10-30,Canada,1,46379232,588481,84068.7,219.8,2.81,1212652.3,
2021-10-31,British Columbia,59,4264214,,12835.6,246.1,4.5,817713,1
2021-10-31,Alberta,48,5881960,,9193.3,206.9,5.56,1323907.3,1
2021-10-31,Saskatchewan,47,1226790,,2136.7,181.1,9.37,1039790,1
2021-10-31,Manitoba,46,1140664,,2329.1,168.3,5.45,824319.2,1
2021-10-31,Ontario,35,18848406,,26556,179.1,1.46,1271283.9,1
2021-10-31,Quebec,24,12549616,,26276.1,305.4,1.86,1458495.4,1
2021-10-31,Newfoundland and Labrador,10,390685,,792.4,152.2,0.7,750519.2,1
2021-10-31,New Brunswick,13,539469,,1094.7,138.7,3.8,683542.7,1
2021-10-31,Nova Scotia,12,1315795,,2371,239,0.96,1326332.7,1
2021-10-31,Prince Edward Island,11,218654,,349.3,212.6,0.25,1330675.9,1
2021-10-31,Yukon,60,,,,,,,0
2021-10-31,Northwest Territories,61,34855,,48.9,107.4,11.4,765976.6,1
2021-10-31,Nunavut,62,21865,,25.9,65.6,0,554907,1
2021-10-31,Canada,1,46442178,,84009,219.7,2.82,1214298.1,
2021-11-01,British Columbia,59,4274801,,12798.9,245.4,4.45,819743.2,1
2021-11-01,Alberta,48,5889507,,9157.4,206.1,5.38,1325606,1
2021-11-01,Saskatchewan,47,1228318,,2141.3,181.5,9.21,1041085.1,1
2021-11-01,Manitoba,46,1142555,,2292.6,165.7,5.32,825685.7,1
2021-11-01,Ontario,35,18868554,,26316.1,177.5,1.46,1272642.8,1
2021-11-01,Quebec,24,12576031,,26382.7,306.6,1.91,1461565.3,1
2021-11-01,Newfoundland and Labrador,10,391209,,725.4,139.4,0.49,751525.8,1
2021-11-01,New Brunswick,13,539853,,1053.6,133.5,4.2,684029.3,1
2021-11-01,Nova Scotia,12,1317536,,2338.7,235.7,0.95,1328087.7,1
2021-11-01,Prince Edward Island,11,219174,,353.4,215.1,0.28,1333840.5,1
2021-11-01,Yukon,60,,,,,,,0
2021-11-01,Northwest Territories,61,34885,,48.3,106.1,11.54,766635.9,1
2021-11-01,Nunavut,62,21936,,29.6,75,0,556708.9,1
2021-11-01,Canada,1,46513564,,83638,218.7,2.81,1216164.6,
2021-11-02,British Columbia,59,4288573,,12661.3,242.8,4.27,822384.2,1
2021-11-02,Alberta,48,5899870,,9013.4,202.9,5.25,1327938.5,1
2021-11-02,Saskatchewan,47,1230726,,2112.7,179.1,8.93,1043126,1
2021-11-02,Manitoba,46,1144705,,2176.9,157.3,5.91,827239.5,1
2021-11-02,Ontario,35,18901504,,26626.7,179.6,1.46,1274865.2,1
2021-11-02,Quebec,24,12607741,,26303.6,305.7,1.96,1465250.5,1
2021-11-02,Newfoundland and Labrador,10,391627,,639.3,122.8,0.38,752328.8,1
2021-11-02,New Brunswick,13,540783,,1013.6,128.4,4.41,685207.6,1
2021-11-02,Nova Scotia,12,1320936,,2369.9,238.9,1.02,1331514.9,1
2021-11-02,Prince Edward Island,11,219721,,374.1,227.7,0.27,1337169.4,1
2021-11-02,Yukon,60,,,,,,,0
2021-11-02,Northwest Territories,61,34985,,43.6,95.8,8.2,768833.5,1
2021-11-02,Nunavut,62,21953,,29.3,74.3,0,557140.3,1
2021-11-02,Canada,1,46612329,,83364.3,218,2.77,1218747,
2021-11-03,British Columbia,59,4303442,,12678.7,243.1,4.09,825235.5,1
2021-11-03,Alberta,48,5912281,,9316.3,209.7,5.09,1330731.9,1
2021-11-03,Saskatchewan,47,1233135,,2040.9,173,8.83,1045167.8,1
2021-11-03,Manitoba,46,1148019,,2181.6,157.7,6.21,829634.4,1
2021-11-03,Ontario,35,18933633,,26733.3,180.3,1.53,1277032.3,1
2021-11-03,Quebec,24,12637556,,26361.4,306.4,2.05,1468715.6,1
2021-11-03,Newfoundland and Labrador,10,392097,,565,108.5,0.33,753231.7,1
2021-11-03,New Brunswick,13,541487,,858.7,108.8,4.71,686099.7,1
2021-11-03,Nova Scotia,12,1325080,,2549.3,257,1.11,1335692.1,1
2021-11-03,Prince Edward Island,11,220049,,373,227,0.19,1339165.5,1
2021-11-03,Yukon,60,,,,,,,0
2021-11-03,Northwest Territories,61,35062,,48.3,106.1,6.21,770525.7,1
2021-11-03,Nunavut,62,21975,,28.6,72.5,0,557698.7,1
2021-11-03,Canada,1,46713021,,83735,218.9,2.78,1221379.7,
2021-11-04,British Columbia,59,4318870,,12854.3,246.5,3.98,828194,1
2021-11-04,Alberta,48,5923790,,9458.3,212.9,4.79,1333322.4,1
2021-11-04,Saskatchewan,47,1235471,,2011.7,170.5,8.2,1047147.8,1
2021-11-04,Manitoba,46,1151697,,2350.7,169.9,6.08,832292.3,1
2021-11-04,Ontario,35,18963820,,26818.3,180.9,1.61,1279068.3,1
2021-11-04,Quebec,24,12668578,,26659.7,309.8,2.09,1472320.9,1
2021-11-04,Newfoundland and Labrador,10,392644,,501,96.2,0.34,754282.5,1
2021-11-04,New Brunswick,13,542176,,793.7,100.6,5.15,686972.7,1
2021-11-04,Nova Scotia,12,1328303,,2647.7,266.9,1.23,1338940.9,1
2021-11-04,Prince Edward Island,11,220468,,371.4,226,0.19,1341715.5,1
2021-11-04,Yukon,60,,,,,,,0
2021-11-04,Northwest Territories,61,35101,,46.7,102.7,4.28,771382.7,1
2021-11-04,Nunavut,62,21996,,25.6,64.9,0,558231.6,1
2021-11-04,Canada,1,46812119,,84539.1,221,2.77,1223970.8,
2021-11-05,British Columbia,59,4332383,,12854.3,246.5,3.97,830785.2,1
2021-11-05,Alberta,48,5935283,,9757.4,219.6,4.7,1335909.2,1
2021-11-05,Saskatchewan,47,1237576,,1993.9,169,8.12,1048931.9,1
2021-11-05,Manitoba,46,1154836,,2528.4,182.7,6.28,834560.8,1
2021-11-05,Ontario,35,18993965,,27300.9,184.1,1.68,1281101.5,1
2021-11-05,Quebec,24,12695857,,26956.3,313.3,2.09,1475491.2,1
2021-11-05,Newfoundland and Labrador,10,393338,,485.6,93.3,0.32,755615.7,1
2021-11-05,New Brunswick,13,542756,,699.3,88.6,6.19,687707.6,1
2021-11-05,Nova Scotia,12,1330683,,2675.4,269.7,1.29,1341339.9,1
2021-11-05,Prince Edward Island,11,220891,,381,231.9,0.07,1344289.7,1
2021-11-05,Yukon,60,,,,,,,0
2021-11-05,Northwest Territories,61,35161,,50,109.9,3.14,772701.3,1
2021-11-05,Nunavut,62,22018,,25,63.4,0,558789.9,1
2021-11-05,Canada,1,46903952,,85707.4,224.1,2.79,1226371.9,
2021-11-06,British Columbia,59,4345237,90543,12934.7,248,3.94,833250.1,1
2021-11-06,Alberta,48,5944256,69021,9860.1,221.9,4.8,1337928.9,1
2021-11-06,Saskatchewan,47,1239430,14001,2000.1,169.5,7.98,1050503.3,1
2021-11-06,Manitoba,46,1157698,18772,2681.7,193.8,6.16,836629.1,1
2021-11-06,Ontario,35,19021111,192545,27506.4,185.5,1.73,1282932.5,1
2021-11-06,Quebec,24,12720239,191325,27332.1,317.6,2.09,1478324.9,1
2021-11-06,Newfoundland and Labrador,10,393642,3363,480.4,92.3,0.36,756199.7,1
2021-11-06,New Brunswick,13,543321,4427,632.4,80.1,7.32,688423.5,1
2021-11-06,Nova Scotia,12,1333985,20059,2865.6,288.9,1.4,1344668.4,1
2021-11-06,Prince Edward Island,11,221169,2693,384.7,234.1,0.07,1345981.6,1
2021-11-06,Yukon,60,,,,,,,0
2021-11-06,Northwest Territories,61,35200,365,52.1,114.6,3.56,773558.4,1
2021-11-06,Nunavut,62,22044,191,27.3,69.2,0,559449.8,1
2021-11-06,Canada,1,46986537,607305,86757.9,226.8,2.82,1228531.2,
